2177.530029,2179.219971,2172.199951,2176.939941,2176.939941
2178.610107,2188.060059,2176.649902,2187.120117,2187.120117
2186.850098,2189.889893,2180.379883,2181.899902,2181.899902
2186.429932,2198.699951,2186.429932,2198.179932,2198.179932
2201.560059,2204.800049,2194.51001,2202.939941,2202.939941
2198.550049,2204.719971,2194.51001,2204.719971,2204.719971
2206.27002,2213.350098,2206.27002,2213.350098,2213.350098
2210.209961,2211.139893,2200.360107,2201.719971,2201.719971
2200.76001,2210.459961,2198.149902,2204.659912,2204.659912
2204.969971,2214.100098,2198.810059,2198.810059,2198.810059
2200.169922,2202.600098,2187.439941,2191.080078,2191.080078
2191.120117,2197.949951,2188.370117,2191.949951,2191.949951
2200.649902,2209.419922,2199.969971,2204.709961,2204.709961
2207.26001,2212.780029,2202.209961,2212.22998,2212.22998
2210.719971,2241.629883,2208.929932,2241.350098,2241.350098
2241.129883,2251.689941,2237.570068,2246.189941,2246.189941
2249.72998,2259.800049,2249.22998,2259.530029,2259.530029
2258.830078,2264.030029,2252.370117,2256.959961,2256.959961
2263.320068,2277.530029,2263.320068,2271.719971,2271.719971
2268.350098,2276.199951,2248.439941,2253.280029,2253.280029
2253.77002,2272.120117,2253.77002,2262.030029,2262.030029
2266.810059,2268.050049,2254.23999,2258.070068,2258.070068
2259.23999,2267.469971,2258.209961,2262.530029,2262.530029
2266.5,2272.560059,2266.139893,2270.76001,2270.76001
2270.540039,2271.22998,2265.149902,2265.179932,2265.179932
2262.929932,2263.179932,2256.080078,2260.959961,2260.959961
2260.25,2263.790039,2258.840088,2263.790039,2263.790039
2266.22998,2273.820068,2266.149902,2268.879883,2268.879883
2270.22998,2271.310059,2249.110107,2249.919922,2249.919922
2249.5,2254.51001,2244.560059,2249.26001,2249.26001
2251.610107,2253.580078,2233.620117,2238.830078,2238.830078
2251.570068,2263.879883,2245.129883,2257.830078,2257.830078
2261.600098,2272.820068,2261.600098,2270.75,2270.75
2268.179932,2271.5,2260.449951,2269.0,2269.0
2271.139893,2282.100098,2264.060059,2276.97998,2276.97998
2273.590088,2275.48999,2268.899902,2268.899902,2268.899902
2269.719971,2279.27002,2265.27002,2268.899902,2268.899902
2268.600098,2275.320068,2260.830078,2275.320068,2275.320068
2271.139893,2271.780029,2254.25,2270.439941,2270.439941
2272.73999,2278.679932,2271.51001,2274.639893,2274.639893
2269.139893,2272.080078,2262.810059,2267.889893,2267.889893
2269.139893,2272.01001,2263.350098,2271.889893,2271.889893
2271.899902,2274.330078,2258.409912,2263.689941,2263.689941
2269.959961,2276.959961,2265.01001,2271.310059,2271.310059
2267.780029,2271.780029,2257.02002,2265.199951,2265.199951
2267.879883,2284.629883,2266.679932,2280.070068,2280.070068
2288.879883,2299.550049,2288.879883,2298.370117,2298.370117
2298.629883,2300.98999,2294.080078,2296.679932,2296.679932
2299.02002,2299.02002,2291.620117,2294.689941,2294.689941
2286.01001,2286.01001,2268.040039,2280.899902,2280.899902
2274.02002,2279.090088,2267.209961,2278.870117,2278.870117
2285.590088,2289.139893,2272.439941,2279.550049,2279.550049
2276.689941,2283.969971,2271.649902,2280.850098,2280.850098
2288.540039,2298.310059,2287.879883,2297.419922,2297.419922
2294.280029,2296.179932,2288.570068,2292.560059,2292.560059
2295.870117,2299.399902,2290.159912,2293.080078,2293.080078
2289.550049,2295.909912,2285.379883,2294.669922,2294.669922
2296.699951,2311.080078,2296.610107,2307.870117,2307.870117
2312.27002,2319.22998,2311.100098,2316.100098,2316.100098
2321.719971,2331.580078,2321.419922,2328.25,2328.25
2326.120117,2337.580078,2322.169922,2337.580078,2337.580078
2335.580078,2351.300049,2334.810059,2349.25,2349.25
2349.639893,2351.310059,2338.870117,2347.219971,2347.219971
2343.01001,2351.159912,2339.580078,2351.159912,2351.159912
2354.909912,2366.709961,2354.909912,2365.379883,2365.379883
2361.110107,2365.129883,2358.340088,2362.820068,2362.820068
2367.5,2368.26001,2355.090088,2363.810059,2363.810059
2355.72998,2367.340088,2352.870117,2367.340088,2367.340088
2365.22998,2371.540039,2361.870117,2369.75,2369.75
2366.080078,2367.790039,2358.959961,2363.639893,2363.639893
2380.129883,2400.97998,2380.129883,2395.959961,2395.959961
2394.75,2394.75,2380.169922,2381.919922,2381.919922
2380.919922,2383.889893,2375.389893,2383.120117,2383.120117
2375.22998,2378.800049,2367.97998,2375.310059,2375.310059
2370.73999,2375.120117,2365.51001,2368.389893,2368.389893
2369.810059,2373.090088,2361.01001,2362.97998,2362.97998
2363.48999,2369.080078,2354.540039,2364.870117,2364.870117
2372.52002,2376.860107,2363.040039,2372.600098,2372.600098
2371.560059,2374.419922,2368.52002,2373.469971,2373.469971
2368.550049,2368.550049,2358.179932,2365.449951,2365.449951
2370.340088,2390.01001,2368.939941,2385.26001,2385.26001
2387.709961,2388.100098,2377.179932,2381.379883,2381.379883
2383.709961,2385.709961,2377.639893,2378.25,2378.25
2378.23999,2379.550049,2369.659912,2373.469971,2373.469971
2379.320068,2381.929932,2341.899902,2344.02002,2344.02002
2343.0,2351.810059,2336.449951,2348.449951,2348.449951
2345.969971,2358.919922,2342.129883,2345.959961,2345.959961
2350.419922,2356.219971,2335.73999,2343.97998,2343.97998
2329.110107,2344.899902,2322.25,2341.590088,2341.590088
2339.790039,2363.780029,2337.629883,2358.570068,2358.570068
2356.540039,2363.360107,2352.939941,2361.129883,2361.129883
2361.310059,2370.419922,2358.580078,2368.060059,2368.060059
2364.820068,2370.350098,2362.600098,2362.719971,2362.719971
2362.340088,2365.870117,2344.72998,2358.840088,2358.840088
2354.76001,2360.530029,2350.719971,2360.159912,2360.159912
2366.590088,2378.360107,2350.52002,2352.949951,2352.949951
2353.790039,2364.159912,2348.899902,2357.48999,2357.48999
2356.590088,2363.76001,2350.73999,2355.540039,2355.540039
2357.159912,2366.370117,2351.5,2357.159912,2357.159912
2353.919922,2355.219971,2337.25,2353.780029,2353.780029
2352.149902,2352.719971,2341.179932,2344.929932,2344.929932
2341.97998,2348.26001,2328.949951,2328.949951,2328.949951
2332.620117,2349.139893,2332.51001,2349.01001,2349.01001
2342.530029,2348.350098,2334.540039,2342.189941,2342.189941
2346.790039,2352.629883,2335.050049,2338.169922,2338.169922
2342.689941,2361.370117,2340.909912,2355.840088,2355.840088
2354.73999,2356.179932,2344.51001,2348.689941,2348.689941
2370.330078,2376.97998,2369.189941,2374.149902,2374.149902
2381.51001,2392.47998,2381.149902,2388.610107,2388.610107
2388.97998,2398.159912,2386.780029,2387.449951,2387.449951
2389.699951,2392.100098,2382.679932,2388.77002,2388.77002
2393.679932,2393.679932,2382.360107,2384.199951,2384.199951
2388.5,2394.48999,2384.830078,2388.330078,2388.330078
2391.050049,2392.929932,2385.820068,2391.169922,2391.169922
2386.5,2389.820068,2379.75,2388.129883,2388.129883
2389.790039,2391.429932,2380.350098,2389.52002,2389.52002
2392.370117,2399.290039,2389.379883,2399.290039,2399.290039
2399.939941,2401.360107,2393.919922,2399.379883,2399.379883
2401.580078,2403.870117,2392.439941,2396.919922,2396.919922
2396.790039,2399.73999,2392.790039,2399.629883,2399.629883
2394.840088,2395.719971,2381.73999,2394.439941,2394.439941
2392.439941,2392.439941,2387.189941,2390.899902,2390.899902
2393.97998,2404.050049,2393.939941,2402.320068,2402.320068
2404.550049,2405.77002,2396.050049,2400.669922,2400.669922
2382.949951,2384.870117,2356.209961,2357.030029,2357.030029
2354.689941,2375.73999,2352.719971,2365.719971,2365.719971
2371.370117,2389.060059,2370.429932,2381.72998,2381.72998
2387.209961,2395.459961,2386.919922,2394.02002,2394.02002
2397.040039,2400.850098,2393.879883,2398.419922,2398.419922
2401.409912,2405.580078,2397.98999,2404.389893,2404.389893
2409.540039,2418.709961,2408.01001,2415.070068,2415.070068
2414.5,2416.679932,2412.199951,2415.820068,2415.820068
2411.669922,2415.26001,2409.429932,2412.909912,2412.909912
2415.629883,2415.98999,2403.590088,2411.800049,2411.800049
2415.649902,2430.060059,2413.540039,2430.060059,2430.060059
2431.280029,2440.22998,2427.709961,2439.070068,2439.070068
2437.830078,2439.550049,2434.320068,2436.100098,2436.100098
2431.919922,2436.209961,2428.120117,2429.330078,2429.330078
2432.030029,2435.280029,2424.75,2433.139893,2433.139893
2434.27002,2439.27002,2427.939941,2433.790039,2433.790039
2436.389893,2446.199951,2415.699951,2431.77002,2431.77002
2425.879883,2430.379883,2419.969971,2429.389893,2429.389893
2434.149902,2441.48999,2431.280029,2440.350098,2440.350098
2443.75,2443.75,2428.340088,2437.919922,2437.919922
2424.139893,2433.949951,2418.530029,2432.459961,2432.459961
2431.23999,2433.149902,2422.879883,2433.149902,2433.149902
2442.550049,2453.820068,2441.790039,2453.459961,2453.459961
2450.659912,2450.659912,2436.600098,2437.030029,2437.030029
2439.310059,2442.22998,2430.73999,2435.610107,2435.610107
2437.399902,2441.620117,2433.27002,2434.5,2434.5
2434.649902,2441.399902,2431.110107,2438.300049,2438.300049
2443.320068,2450.419922,2437.030029,2439.070068,2439.070068
2436.340088,2440.149902,2419.379883,2419.379883,2419.379883
2428.699951,2442.969971,2428.02002,2440.689941,2440.689941
2442.379883,2442.72998,2405.699951,2419.699951,2419.699951
